Order ID,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
WOWID1492,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,2.89,1,0.8,-4.7685
WOWID1493,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,7.896,3,0.2,2.4675
WOWID1494,First Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736
WOWID1495,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,30.528,8,0.2,9.54
WOWID1496,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,1.8,5,0.8,-2.88
WOWID1497,First Class,Corporate,Dallas,Texas,Central,Technology,Accessories,39.984,2,0.2,-1.4994
WOWID1498,Standard Class,Consumer,Amarillo,Texas,Central,Technology,Phones,307.168,4,0.2,30.7168
WOWID1499,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,324.744,3,0.2,-77.1267
WOWID1500,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,508.768,4,0.2,38.1576
WOWID1501,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Envelopes,9.912,3,0.2,3.2214
WOWID1502,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,19.136,2,0.2,1.9136
WOWID1503,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,307.136,4,0.2,-11.5176
WOWID1504,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Labels,12.6,2,0,5.796
WOWID1505,Standard Class,Corporate,Seattle,Washington,West,Technology,Accessories,159.98,2,0,57.5928
WOWID1506,Standard Class,Consumer,Pharr,Texas,Central,Furniture,Tables,124.404,4,0.3,-21.3264
WOWID1507,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,16.192,2,0.6,-6.8816
WOWID1508,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Storage,18.936,3,0.2,-3.7872
WOWID1509,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Storage,12.672,3,0.2,-3.168
WOWID1510,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Labels,5.04,2,0.2,1.764
WOWID1511,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,8.448,2,0.2,2.9568
WOWID1512,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,20.388,2,0.8,-53.0088
WOWID1513,Standard Class,Consumer,Seattle,Washington,West,Technology,Accessories,17.9,2,0,3.401
WOWID1514,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,81.96,2,0,0
WOWID1515,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,337.176,2,0.4,-118.0116
WOWID1516,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,76.64,2,0.2,26.824
WOWID1517,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,4.464,1,0.2,1.674
WOWID1518,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Binders,3.96,10,0.8,-6.93
WOWID1519,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,344.372,4,0.3,-93.4724
WOWID1520,First Class,Home Office,Dallas,Texas,Central,Furniture,Tables,298.116,6,0.3,-4.2588
WOWID1521,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,39.582,9,0.8,-59.373
WOWID1522,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Supplies,44.688,7,0.2,5.0274
WOWID1523,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,31.744,2,0.2,2.3808
WOWID1524,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,40.98,5,0.8,-65.568
WOWID1525,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,3.168,3,0.8,-5.0688
WOWID1526,Standard Class,Consumer,El Paso,Texas,Central,Office Supplies,Fasteners,18.84,5,0.2,-3.5325
WOWID1527,Standard Class,Consumer,El Paso,Texas,Central,Furniture,Chairs,362.25,6,0.3,0
WOWID1528,Standard Class,Consumer,El Paso,Texas,Central,Furniture,Furnishings,63.552,6,0.6,-34.9536
WOWID1529,Standard Class,Consumer,El Paso,Texas,Central,Office Supplies,Storage,129.552,3,0.2,-22.6716
WOWID1530,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,519.792,4,0.4,-112.6216
WOWID1531,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,31.176,3,0.2,-5.4558
WOWID1532,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID1533,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.724,2,0.7,-1.9068
WOWID1534,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,254.352,3,0.2,0
WOWID1535,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.762,3,0.7,-2.7588
WOWID1536,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.272,3,0.2,3.21
WOWID1537,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,16.448,2,0.2,5.5512
WOWID1538,First Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,8.32,5,0.2,2.808
WOWID1539,First Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,12.18,7,0,3.8976
WOWID1540,First Class,Corporate,Seattle,Washington,West,Office Supplies,Appliances,57.68,4,0,19.0344
WOWID1541,Standard Class,Consumer,Marysville,Washington,West,Office Supplies,Fasteners,93.36,12,0,0.9336
WOWID1542,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,4.992,3,0.8,-12.9792
WOWID1543,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,87.92,5,0.2,29.673
WOWID1544,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Chairs,657.93,5,0.3,-93.99
WOWID1545,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,1.044,1,0.8,-1.827
WOWID1546,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Accessories,106.08,6,0.2,-9.282
WOWID1547,Standard Class,Consumer,Amarillo,Texas,Central,Furniture,Furnishings,23.076,3,0.6,-10.9611
WOWID1548,Standard Class,Consumer,Amarillo,Texas,Central,Office Supplies,Paper,25.92,5,0.2,9.072
WOWID1549,First Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,47.952,3,0.2,16.1838
WOWID1550,First Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,0.984,2,0.8,-1.476
WOWID1551,First Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,75.384,9,0.6,-20.7306
WOWID1552,First Class,Consumer,Houston,Texas,Central,Office Supplies,Labels,4.608,2,0.2,1.6704
WOWID1553,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.97,5,0.7,-4.577
WOWID1554,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,21.184,1,0.2,4.7664
WOWID1555,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,41.376,6,0.2,3.1032
WOWID1556,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.655,1,0.7,-1.8585
WOWID1557,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Storage,454.56,5,0.2,-107.958
WOWID1558,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,Furnishings,141.42,5,0.6,-187.3815
WOWID1559,Standard Class,Consumer,Huntsville,Texas,Central,Furniture,Chairs,310.744,4,0.3,-26.6352
WOWID1560,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Art,12.736,4,0.2,2.2288
WOWID1561,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Binders,6.47,5,0.8,-9.705
WOWID1562,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Binders,13.748,14,0.8,-22.6842
WOWID1563,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Appliances,15.224,2,0.8,-38.8212
WOWID1564,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,269.36,7,0,70.0336
WOWID1565,First Class,Home Office,Houston,Texas,Central,Furniture,Bookcases,89.0664,1,0.32,-17.0274
WOWID1566,First Class,Home Office,Houston,Texas,Central,Office Supplies,Art,175.44,6,0.2,52.632
WOWID1567,First Class,Home Office,Houston,Texas,Central,Technology,Phones,438.336,4,0.2,-87.6672
WOWID1568,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,215.544,4,0.3,-58.5048
WOWID1569,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,55.584,6,0.2,20.844
WOWID1570,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,127.386,2,0.3,-25.4772
WOWID1571,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,526.344,4,0.3,-75.192
WOWID1572,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,30.672,3,0.2,9.585
WOWID1573,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,1079.976,4,0.4,125.9972
WOWID1574,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.934,3,0.8,-4.9878
WOWID1575,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,18.528,2,0.2,4.4004
WOWID1576,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,670.752,3,0.2,-125.766
WOWID1577,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,64.96,5,0.6,-43.848
WOWID1578,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Furnishings,72.78,3,0.6,-70.9605
WOWID1579,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,11.264,8,0.2,1.2672
WOWID1580,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,284.08,10,0.2,24.857
WOWID1581,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.496,4,0.2,6.7048
WOWID1582,First Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,32.48,2,0,4.872
WOWID1583,First Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,20.04,3,0,9.6192
WOWID1584,First Class,Consumer,Seattle,Washington,West,Technology,Copiers,13999.96,4,0,6719.9808
WOWID1585,Standard Class,Corporate,Odessa,Texas,Central,Office Supplies,Paper,16.032,3,0.2,5.6112
WOWID1586,Standard Class,Home Office,Seattle,Washington,West,Furniture,Tables,2036.86,7,0,366.6348
WOWID1587,Standard Class,Home Office,Seattle,Washington,West,Furniture,Chairs,449.568,2,0.2,-73.0548
WOWID1588,Standard Class,Home Office,Seattle,Washington,West,Technology,Accessories,108.96,3,0,32.688
WOWID1589,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,156.512,4,0.2,52.8228
WOWID1590,Standard Class,Consumer,Des Moines,Washington,West,Technology,Copiers,999.98,2,0,449.991
WOWID1591,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,1252.704,8,0.4,-480.2032
WOWID1592,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,110.97,5,0.4,-24.0435
WOWID1593,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736
WOWID1594,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,1.892,1,0.6,-0.9933
WOWID1595,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,63.312,3,0.2,20.5764
WOWID1596,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,10.43,5,0.8,-18.2525
WOWID1597,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,72.784,1,0.2,-18.196
WOWID1598,Standard Class,Consumer,Dallas,Texas,Central,Furniture,Furnishings,44.46,5,0.6,-17.784
WOWID1599,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Storage,314.088,3,0.2,19.6305
WOWID1600,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,4.344,3,0.2,0.8688
WOWID1601,Standard Class,Consumer,Dallas,Texas,Central,Furniture,Furnishings,31.776,3,0.6,-19.0656
WOWID1602,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Labels,4.928,2,0.2,1.7248
WOWID1603,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,1.788,3,0.8,-3.0396
WOWID1604,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,15.072,4,0.2,-3.768
WOWID1605,Standard Class,Consumer,Arlington,Texas,Central,Office Supplies,Storage,12.624,2,0.2,-2.5248
WOWID1606,Standard Class,Consumer,Seattle,Washington,West,Technology,Copiers,299.99,1,0,89.997
WOWID1607,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,192.16,4,0,92.2368
WOWID1608,Standard Class,Consumer,Seattle,Washington,West,Technology,Phones,242.624,8,0.2,27.2952
WOWID1609,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,46.74,3,0,11.685
WOWID1610,Standard Class,Consumer,Seattle,Washington,West,Technology,Accessories,174.95,5,0,12.2465
WOWID1611,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,100.704,6,0.2,37.764
WOWID1612,Standard Class,Consumer,Aurora,Illinois,Central,Furniture,Tables,69.375,1,0.5,-47.175
WOWID1613,Standard Class,Consumer,Aurora,Illinois,Central,Office Supplies,Supplies,31.68,4,0.2,2.772
WOWID1614,Standard Class,Consumer,Aurora,Illinois,Central,Technology,Phones,2003.168,4,0.2,250.396
WOWID1615,Standard Class,Consumer,Aurora,Illinois,Central,Office Supplies,Art,9.344,2,0.2,3.1536
WOWID1616,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,18.368,4,0.2,5.9696
WOWID1617,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,137.352,3,0.2,8.5845
WOWID1618,Standard Class,Consumer,Houston,Texas,Central,Furniture,Tables,376.509,3,0.3,-43.0296
WOWID1619,Standard Class,Home Office,League City,Texas,Central,Furniture,Chairs,512.358,3,0.3,-14.6388
WOWID1620,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Fasteners,3.488,2,0.2,0.5668
WOWID1621,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Art,22.288,7,0.2,3.9004
WOWID1622,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Paper,16.032,3,0.2,5.6112
WOWID1623,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,45.04,2,0.2,4.504
WOWID1624,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,15.624,2,0.8,-24.9984
WOWID1625,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,32.448,2,0.2,7.3008
WOWID1626,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.388,4,0.7,-17.592
WOWID1627,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,373.47,5,0.4,-112.041
WOWID1628,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,64.2,5,0.7,-44.94
WOWID1629,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,8,2,0.2,2.8
WOWID1630,First Class,Home Office,Seattle,Washington,West,Technology,Phones,604.768,4,0.2,60.4768
WOWID1631,First Class,Consumer,Fort Worth,Texas,Central,Office Supplies,Binders,4.984,1,0.8,-8.4728
WOWID1632,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,82.26,3,0,33.7266
WOWID1633,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,64.784,1,0.2,-14.5764
WOWID1634,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.6376
WOWID1635,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Envelopes,223.888,7,0.2,69.965
WOWID1636,Standard Class,Corporate,Houston,Texas,Central,Furniture,Chairs,241.5,4,0.3,0
WOWID1637,First Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,7.68,5,0.8,-11.52
WOWID1638,Standard Class,Consumer,Dallas,Texas,Central,Furniture,Tables,933.408,4,0.3,-173.3472
WOWID1639,Standard Class,Corporate,Arlington,Texas,Central,Office Supplies,Paper,51.84,10,0.2,18.144
WOWID1640,Standard Class,Corporate,Arlington,Texas,Central,Technology,Accessories,165.6,3,0.2,-6.21
WOWID1641,First Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,147.92,5,0.2,46.225
WOWID1642,First Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,104.28,3,0,26.07
WOWID1643,First Class,Home Office,Seattle,Washington,West,Furniture,Tables,286.85,1,0,63.107
WOWID1644,First Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,66.96,4,0,2.6784
WOWID1645,First Class,Home Office,Seattle,Washington,West,Technology,Accessories,199.98,2,0,87.9912
WOWID1646,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,136.96,4,0.2,51.36
WOWID1647,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,431.94,2,0.4,-71.99
WOWID1648,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.043,1,0.7,-1.4982
WOWID1649,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,68.238,3,0.4,-12.5103
WOWID1650,Standard Class,Corporate,Houston,Texas,Central,Furniture,Chairs,344.372,4,0.3,-93.4724
WOWID1651,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,1554.936,3,0.2,77.7468
WOWID1652,Standard Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,127.88,5,0.6,-67.137
WOWID1653,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,25.68,3,0.8,-39.804
WOWID1654,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.384,3,0.8,-19.8144
WOWID1655,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Binders,37.896,4,0.7,-29.0536
WOWID1656,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Paper,65.584,2,0.2,23.7742
WOWID1657,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,16.656,3,0.2,3.3312
WOWID1658,Standard Class,Consumer,Lubbock,Texas,Central,Office Supplies,Paper,60.736,8,0.2,20.4984
WOWID1659,Standard Class,Consumer,Lubbock,Texas,Central,Technology,Copiers,479.976,3,0.2,161.9919
WOWID1660,Standard Class,Consumer,Lubbock,Texas,Central,Office Supplies,Binders,6.08,1,0.8,-10.336
WOWID1661,Standard Class,Consumer,Amarillo,Texas,Central,Furniture,Chairs,366.744,4,0.3,-110.0232
WOWID1662,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Binders,8.856,9,0.8,-14.1696
WOWID1663,Standard Class,Home Office,Dallas,Texas,Central,Technology,Accessories,27.96,5,0.2,8.388
WOWID1664,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,146.352,3,0.2,49.3938
WOWID1665,Standard Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,73.784,2,0.6,-77.4732
WOWID1666,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.312,4,0.7,-12.208
WOWID1667,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,25.92,5,0.2,9.072
WOWID1668,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,8.016,3,0.2,1.002
WOWID1669,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,33.568,2,0.2,1.6784
WOWID1670,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,422.625,7,0.3,0
WOWID1671,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Labels,6.264,3,0.2,2.0358
WOWID1672,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Fasteners,14.432,4,0.2,3.4276
WOWID1673,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Copiers,719.976,3,0.2,134.9955
WOWID1674,First Class,Consumer,The Colony,Texas,Central,Technology,Phones,67.176,3,0.2,6.7176
WOWID1675,First Class,Consumer,The Colony,Texas,Central,Office Supplies,Paper,15.232,4,0.2,5.5216
WOWID1676,Standard Class,Consumer,Houston,Texas,Central,Technology,Machines,998.85,5,0.4,-199.77
WOWID1677,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.088,7,0.7,-8.1312
WOWID1678,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,51.968,2,0.2,-10.3936
WOWID1679,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.768,2,0.2,0.4768
WOWID1680,Standard Class,Corporate,San Antonio,Texas,Central,Technology,Accessories,30.08,2,0.2,-5.264
WOWID1681,Standard Class,Corporate,San Antonio,Texas,Central,Technology,Accessories,165.6,3,0.2,-6.21
WOWID1682,Standard Class,Corporate,San Antonio,Texas,Central,Technology,Phones,180.96,5,0.2,13.572
WOWID1683,Standard Class,Consumer,Edmonds,Washington,West,Office Supplies,Labels,7.38,2,0,3.4686
WOWID1684,Standard Class,Consumer,Edmonds,Washington,West,Office Supplies,Binders,14.256,3,0.2,4.455
WOWID1685,Standard Class,Consumer,Edmonds,Washington,West,Office Supplies,Paper,81.98,2,0,40.1702
WOWID1686,Standard Class,Consumer,Edmonds,Washington,West,Office Supplies,Binders,39.624,3,0.2,13.8684
WOWID1687,First Class,Consumer,Bethlehem,Pennsylvania,East,Furniture,Bookcases,177.45,5,0.5,-78.078
WOWID1688,First Class,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Binders,1369.764,6,0.7,-913.176
WOWID1689,First Class,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Appliances,9.48,3,0.2,0.711
WOWID1690,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,130.98,2,0.5,-89.0664
WOWID1691,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,139.58,7,0,39.0824
WOWID1692,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,760.98,5,0.8,-1141.47
WOWID1693,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,0.836,1,0.8,-1.3376
WOWID1694,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,21.968,4,0.6,-15.9268
WOWID1695,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,619.152,6,0.2,69.6546
WOWID1696,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,127.904,7,0.2,41.5688
WOWID1697,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,16.52,5,0.2,1.652
WOWID1698,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Fasteners,18.368,2,0.2,6.1992
WOWID1699,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Chairs,600.558,3,0.3,-8.5794
WOWID1700,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Storage,50.352,3,0.2,-8.1822
WOWID1701,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Art,28.032,6,0.2,3.504
WOWID1702,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,7.692,1,0.6,-3.6537
WOWID1703,First Class,Consumer,Mansfield,Texas,Central,Furniture,Tables,517.405,5,0.3,-81.3065
WOWID1704,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,8.016,3,0.2,1.1022
WOWID1705,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,3.552,2,0.2,0.444
WOWID1706,First Class,Consumer,Houston,Texas,Central,Technology,Phones,115.136,8,0.2,11.5136
WOWID1707,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Art,46.2,4,0,21.252
WOWID1708,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,13.248,4,0.2,3.6432
WOWID1709,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,83.988,2,0.4,-20.997
WOWID1710,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Art,5.344,2,0.2,0.7348
WOWID1711,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,1.696,2,0.8,-2.544
WOWID1712,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Appliances,24.588,3,0.8,-67.617
WOWID1713,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Binders,7.98,5,0.8,-13.167
WOWID1714,First Class,Corporate,Huntsville,Texas,Central,Furniture,Chairs,528.43,5,0.3,0
WOWID1715,First Class,Corporate,Huntsville,Texas,Central,Office Supplies,Paper,41.472,8,0.2,14.5152
WOWID1716,First Class,Corporate,Houston,Texas,Central,Office Supplies,Art,55.328,2,0.2,6.2244
WOWID1717,First Class,Corporate,Houston,Texas,Central,Furniture,Bookcases,1227.9984,6,0.32,-36.1176
WOWID1718,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,537.544,7,0.2,47.0351
WOWID1719,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,1799.97,5,0.4,239.996
WOWID1720,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,10.688,2,0.2,3.7408
WOWID1721,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,33.282,3,0.7,-27.735
WOWID1722,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,118.65,5,0.4,19.775
WOWID1723,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,14.76,5,0.2,4.9815
WOWID1724,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Paper,335.52,4,0.2,117.432
WOWID1725,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,6.912,3,0.2,2.5056
WOWID1726,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,55.6,5,0.2,6.255
WOWID1727,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,617.976,3,0.2,-7.7247
WOWID1728,First Class,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,493.43,5,0.3,-70.49
WOWID1729,First Class,Consumer,Chicago,Illinois,Central,Technology,Phones,11.12,2,0.2,3.475
WOWID1730,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,15.92,5,0.2,5.373
WOWID1731,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,70.68,12,0,31.0992
WOWID1732,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,541.24,4,0,5.4124
WOWID1733,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Supplies,185.376,2,0.2,-34.758
WOWID1734,Standard Class,Consumer,Irving,Texas,Central,Office Supplies,Appliances,58.924,1,0.8,-153.2024
WOWID1735,Standard Class,Consumer,Texas City,Texas,Central,Furniture,Tables,489.23,2,0.3,41.934
WOWID1736,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,32.064,3,0.6,-12.8256
WOWID1737,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,18.496,4,0.2,6.7048
WOWID1738,Standard Class,Consumer,Decatur,Illinois,Central,Furniture,Chairs,191.079,3,0.3,-38.2158
WOWID1739,Standard Class,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID1740,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Storage,856.656,6,0.2,107.082
